id,url,target
7611917332079840520,https://www.tiktok.com/@safira.cyto/video/7611917332079840520,aborto
7563958350283656470,https://www.tiktok.com/@dott.ssa.carlottazonza/video/7563958350283656470,aborto
7611453889669319947,https://www.tiktok.com/@alemdamentehumana/video/7611453889669319947,aborto
7494657845082737926,https://www.tiktok.com/@geovana_cyto/video/7494657845082737926,aborto
7512407315321081093,https://www.tiktok.com/@1raiampegavisao/video/7512407315321081093,aborto
